"employee_id","absence_date","absence_type","absence_hours","paid_unpaid","department","manager"
"BLD-100851","2025-01-17","Unplanned","8","Unpaid","Engineering & Maintenance","Ramesh Kapoor"
"BLD-100851","2024-04-12","Late","2","Unpaid","Engineering & Maintenance","Ramesh Kapoor"
"BLD-100851","2023-07-01","Late","2","Unpaid","Engineering & Maintenance","Ramesh Kapoor"
"BLD-100851","2024-04-26","Sick","8","Paid","Engineering & Maintenance","Ramesh Kapoor"
"BLD-100851","2025-06-05","Unplanned","8","Paid","Engineering & Maintenance","Ramesh Kapoor"
"BLD-100852","2023-06-20","Sick","8","Paid","Sales & Distribution","Rina Fernandes"
"BLD-100852","2024-03-26","Late","2","Paid","Sales & Distribution","Rina Fernandes"
"BLD-100852","2024-04-03","Sick","8","Paid","Sales & Distribution","Rina Fernandes"
"BLD-100852","2024-09-21","Late","3","Unpaid","Sales & Distribution","Rina Fernandes"
"BLD-100852","2024-01-29","Unplanned","8","Paid","Sales & Distribution","Rina Fernandes"
"BLD-100852","2025-03-25","Sick","8","Paid","Sales & Distribution","Rina Fernandes"
"BLD-100852","2024-09-26","Sick","8","Paid","Sales & Distribution","Rina Fernandes"
"BLD-100852","2025-03-30","Unplanned","8","Unpaid","Sales & Distribution","Rina Fernandes"
"BLD-100852","2023-06-15","Sick","8","Paid","Sales & Distribution","Rina Fernandes"
"BLD-100852","2023-03-08","Late","3","Paid","Sales & Distribution","Rina Fernandes"
"BLD-100852","2025-05-14","Sick","8","Paid","Sales & Distribution","Rina Fernandes"
"BLD-100852","2023-05-06","Sick","8","Paid","Sales & Distribution","Rina Fernandes"
"BLD-100852","2023-08-22","Unplanned","8","Unpaid","Sales & Distribution","Rina Fernandes"
"BLD-100852","2024-10-25","Unplanned","8","Paid","Sales & Distribution","Rina Fernandes"
"BLD-100852","2023-11-06","Unplanned","8","Paid","Sales & Distribution","Rina Fernandes"
"BLD-100852","2025-02-01","Unplanned","8","Paid","Sales & Distribution","Rina Fernandes"
"BLD-100852","2024-10-28","Sick","8","Paid","Sales & Distribution","Rina Fernandes"
"BLD-100853","2025-12-15","Sick","8","Paid","People & Culture","Tariq Khan"
"BLD-100853","2024-03-14","Sick","8","Paid","People & Culture","Tariq Khan"
"BLD-100853","2023-08-03","Unplanned","8","Paid","People & Culture","Tariq Khan"
"BLD-100853","2025-03-20","Sick","8","Paid","People & Culture","Tariq Khan"
"BLD-100853","2025-11-24","Unplanned","8","Paid","People & Culture","Tariq Khan"
"BLD-100853","2025-03-23","Unplanned","8","Paid","People & Culture","Tariq Khan"
"BLD-100853","2023-04-04","Unplanned","8","Unpaid","People & Culture","Tariq Khan"
"BLD-100853","2023-08-01","Unplanned","8","Paid","People & Culture","Tariq Khan"
"BLD-100853","2023-08-26","Sick","8","Paid","People & Culture","Tariq Khan"
"BLD-100853","2025-04-22","Sick","8","Paid","People & Culture","Tariq Khan"
"BLD-100854","2025-04-23","Unplanned","8","Unpaid","Procurement","Juan Malik"
"BLD-100854","2023-01-29","Late","3","Unpaid","Procurement","Juan Malik"
"BLD-100854","2024-11-14","Sick","8","Paid","Procurement","Juan Malik"
"BLD-100854","2024-04-15","Late","2","Paid","Procurement","Juan Malik"
"BLD-100854","2024-04-17","Unplanned","8","Unpaid","Procurement","Juan Malik"
"BLD-100854","2025-06-15","Sick","8","Paid","Procurement","Juan Malik"
"BLD-100854","2024-07-27","Late","2","Unpaid","Procurement","Juan Malik"
"BLD-100854","2023-05-04","Sick","8","Paid","Procurement","Juan Malik"
"BLD-100854","2025-07-06","Late","3","Unpaid","Procurement","Juan Malik"
"BLD-100854","2025-05-04","Sick","8","Paid","Procurement","Juan Malik"
"BLD-100854","2025-05-26","Sick","8","Paid","Procurement","Juan Malik"
"BLD-100854","2025-05-03","Unplanned","8","Paid","Procurement","Juan Malik"
"BLD-100854","2024-01-26","Unplanned","8","Unpaid","Procurement","Juan Malik"
"BLD-100855","2023-12-08","Sick","8","Paid","Finance","Jose Islam"
"BLD-100855","2024-02-25","Sick","8","Paid","Finance","Jose Islam"
"BLD-100855","2025-11-03","Sick","8","Paid","Finance","Jose Islam"
"BLD-100855","2023-06-11","Sick","8","Paid","Finance","Jose Islam"
"BLD-100855","2023-06-28","Late","3","Unpaid","Finance","Jose Islam"
"BLD-100855","2025-01-25","Late","2","Paid","Finance","Jose Islam"
"BLD-100855","2025-02-09","Sick","8","Paid","Finance","Jose Islam"
"BLD-100855","2025-08-30","Late","1","Unpaid","Finance","Jose Islam"
"BLD-100857","2023-01-14","Late","3","Unpaid","Quality Assurance & Food Safety","Bishnu Reyes"
"BLD-100857","2023-01-10","Sick","8","Paid","Quality Assurance & Food Safety","Bishnu Reyes"
"BLD-100858","2024-07-18","Unplanned","8","Paid","Production","Arjun Santos"
"BLD-100858","2025-10-01","Unplanned","8","Paid","Production","Arjun Santos"
"BLD-100858","2025-07-04","Sick","8","Paid","Production","Arjun Santos"
"BLD-100858","2024-05-17","Late","2","Unpaid","Production","Arjun Santos"
"BLD-100858","2024-10-30","Sick","8","Paid","Production","Arjun Santos"
"BLD-100858","2023-06-29","Late","1","Unpaid","Production","Arjun Santos"
"BLD-100858","2024-04-08","Unplanned","8","Paid","Production","Arjun Santos"
"BLD-100858","2025-10-17","Unplanned","8","Unpaid","Production","Arjun Santos"
"BLD-100858","2025-01-27","Unplanned","8","Paid","Production","Arjun Santos"
"BLD-100858","2023-03-13","Sick","8","Paid","Production","Arjun Santos"
"BLD-100858","2023-02-05","Unplanned","8","Unpaid","Production","Arjun Santos"
"BLD-100858","2023-02-04","Sick","8","Paid","Production","Arjun Santos"
"BLD-100858","2024-03-19","Late","3","Unpaid","Production","Arjun Santos"
"BLD-100858","2024-04-24","Sick","8","Paid","Production","Arjun Santos"
"BLD-100858","2023-03-16","Sick","8","Paid","Production","Arjun Santos"
"BLD-100858","2023-10-23","Late","3","Paid","Production","Arjun Santos"
"BLD-100859","2025-08-23","Sick","8","Paid","Quality Assurance & Food Safety","Sameer Al-Sayed"
"BLD-100859","2023-09-02","Sick","8","Paid","Quality Assurance & Food Safety","Sameer Al-Sayed"
"BLD-100859","2024-07-27","Unplanned","8","Paid","Quality Assurance & Food Safety","Sameer Al-Sayed"
"BLD-100859","2024-05-28","Unplanned","8","Unpaid","Quality Assurance & Food Safety","Sameer Al-Sayed"
"BLD-100860","2023-08-17","Sick","8","Paid","Sales & Distribution","Prakash Mendoza"
"BLD-100860","2025-05-17","Unplanned","8","Unpaid","Sales & Distribution","Prakash Mendoza"
"BLD-100860","2023-06-25","Unplanned","8","Paid","Sales & Distribution","Prakash Mendoza"
"BLD-100860","2024-03-18","Sick","8","Paid","Sales & Distribution","Prakash Mendoza"
"BLD-100860","2024-04-02","Sick","8","Paid","Sales & Distribution","Prakash Mendoza"
"BLD-100860","2025-12-16","Sick","8","Paid","Sales & Distribution","Prakash Mendoza"
"BLD-100860","2023-08-06","Sick","8","Paid","Sales & Distribution","Prakash Mendoza"
"BLD-100860","2024-07-07","Sick","8","Paid","Sales & Distribution","Prakash Mendoza"
"BLD-100860","2023-10-17","Unplanned","8","Unpaid","Sales & Distribution","Prakash Mendoza"
"BLD-100861","2023-08-04","Sick","8","Paid","Corporate & Executive Office","Yousef Al-Attiyah"
"BLD-100861","2023-12-05","Late","2","Unpaid","Corporate & Executive Office","Yousef Al-Attiyah"
"BLD-100861","2023-08-08","Other","8","Paid","Corporate & Executive Office","Yousef Al-Attiyah"
"BLD-100861","2024-06-20","Late","2","Unpaid","Corporate & Executive Office","Yousef Al-Attiyah"
"BLD-100861","2023-05-20","Unplanned","8","Paid","Corporate & Executive Office","Yousef Al-Attiyah"
"BLD-100861","2024-03-22","Late","2","Unpaid","Corporate & Executive Office","Yousef Al-Attiyah"
"BLD-100861","2023-09-15","Sick","8","Paid","Corporate & Executive Office","Yousef Al-Attiyah"
"BLD-100861","2023-01-08","Unplanned","8","Unpaid","Corporate & Executive Office","Yousef Al-Attiyah"
"BLD-100861","2023-11-20","Sick","8","Paid","Corporate & Executive Office","Yousef Al-Attiyah"
"BLD-100861","2024-03-16","Unplanned","8","Paid","Corporate & Executive Office","Yousef Al-Attiyah"
"BLD-100862","2023-08-30","Sick","8","Paid","Production","Ali Ibrahim"
"BLD-100862","2025-11-17","Late","1","Unpaid","Production","Ali Ibrahim"
"BLD-100862","2025-08-21","Sick","8","Paid","Production","Ali Ibrahim"
"BLD-100862","2024-01-04","Unplanned","8","Paid","Production","Ali Ibrahim"
"BLD-100862","2025-07-20","Unplanned","8","Unpaid","Production","Ali Ibrahim"
"BLD-100862","2023-07-12","Late","3","Unpaid","Production","Ali Ibrahim"
"BLD-100862","2023-11-23","Sick","8","Paid","Production","Ali Ibrahim"
"BLD-100863","2024-12-08","Unplanned","8","Unpaid","Finance","Anita Mahmoud"
"BLD-100863","2025-06-03","Sick","8","Paid","Finance","Anita Mahmoud"
"BLD-100863","2024-07-12","Unplanned","8","Paid","Finance","Anita Mahmoud"
"BLD-100863","2024-12-22","Late","3","Unpaid","Finance","Anita Mahmoud"
"BLD-100863","2023-05-21","Unplanned","8","Unpaid","Finance","Anita Mahmoud"
"BLD-100863","2025-08-27","Late","1","Unpaid","Finance","Anita Mahmoud"
"BLD-100863","2023-11-07","Sick","8","Paid","Finance","Anita Mahmoud"
"BLD-100863","2025-11-13","Unplanned","8","Unpaid","Finance","Anita Mahmoud"
"BLD-100863","2025-08-21","Unplanned","8","Unpaid","Finance","Anita Mahmoud"
"BLD-100863","2024-06-14","Sick","8","Paid","Finance","Anita Mahmoud"
"BLD-100863","2025-10-12","Sick","8","Paid","Finance","Anita Mahmoud"
"BLD-100863","2023-11-03","Unplanned","8","Unpaid","Finance","Anita Mahmoud"
"BLD-100863","2023-04-10","Unplanned","8","Paid","Finance","Anita Mahmoud"
"BLD-100863","2024-12-27","Late","1","Unpaid","Finance","Anita Mahmoud"
"BLD-100863","2024-02-17","Sick","8","Paid","Finance","Anita Mahmoud"
"BLD-100864","2023-05-05","Late","2","Unpaid","Procurement","Ali Devi"
"BLD-100864","2023-07-15","Unplanned","8","Unpaid","Procurement","Ali Devi"
"BLD-100864","2023-02-18","Unplanned","8","Unpaid","Procurement","Ali Devi"
"BLD-100864","2023-06-19","Unplanned","8","Unpaid","Procurement","Ali Devi"
"BLD-100864","2025-01-18","Sick","8","Paid","Procurement","Ali Devi"
"BLD-100864","2023-10-09","Sick","8","Paid","Procurement","Ali Devi"
"BLD-100864","2025-04-14","Late","1","Unpaid","Procurement","Ali Devi"
"BLD-100864","2025-08-21","Sick","8","Paid","Procurement","Ali Devi"
"BLD-100864","2025-07-04","Sick","8","Paid","Procurement","Ali Devi"
"BLD-100864","2025-04-23","Sick","8","Paid","Procurement","Ali Devi"
"BLD-100864","2025-04-22","Sick","8","Paid","Procurement","Ali Devi"
"BLD-100865","2023-12-10","Unplanned","8","Unpaid","Quality Assurance & Food Safety","Suresh Reyes"
"BLD-100865","2023-11-18","Unplanned","8","Paid","Quality Assurance & Food Safety","Suresh Reyes"
"BLD-100865","2023-08-15","Unplanned","8","Unpaid","Quality Assurance & Food Safety","Suresh Reyes"
"BLD-100865","2023-01-27","Sick","8","Paid","Quality Assurance & Food Safety","Suresh Reyes"
"BLD-100865","2024-06-15","Other","8","Unpaid","Quality Assurance & Food Safety","Suresh Reyes"
"BLD-100866","2023-07-14","Unplanned","8","Paid","Quality Assurance & Food Safety","Deepak Cruz"
"BLD-100866","2023-03-23","Other","8","Paid","Quality Assurance & Food Safety","Deepak Cruz"
"BLD-100866","2023-11-28","Unplanned","8","Unpaid","Quality Assurance & Food Safety","Deepak Cruz"
"BLD-100866","2023-02-10","Sick","8","Paid","Quality Assurance & Food Safety","Deepak Cruz"
"BLD-100866","2023-02-15","Sick","8","Paid","Quality Assurance & Food Safety","Deepak Cruz"
"BLD-100866","2023-04-22","Unplanned","8","Paid","Quality Assurance & Food Safety","Deepak Cruz"
"BLD-100866","2023-12-10","Sick","8","Paid","Quality Assurance & Food Safety","Deepak Cruz"
"BLD-100866","2023-06-19","Sick","8","Paid","Quality Assurance & Food Safety","Deepak Cruz"
"BLD-100866","2023-07-12","Unplanned","8","Paid","Quality Assurance & Food Safety","Deepak Cruz"
"BLD-100866","2023-01-15","Unplanned","8","Unpaid","Quality Assurance & Food Safety","Deepak Cruz"
"BLD-100866","2023-11-17","Sick","8","Paid","Quality Assurance & Food Safety","Deepak Cruz"
"BLD-100866","2023-02-17","Late","2","Unpaid","Quality Assurance & Food Safety","Deepak Cruz"
"BLD-100867","2025-04-29","Late","1","Paid","Quality Assurance & Food Safety","Omar Sharma"
"BLD-100867","2024-07-11","Sick","8","Paid","Quality Assurance & Food Safety","Omar Sharma"
"BLD-100867","2025-10-10","Sick","8","Paid","Quality Assurance & Food Safety","Omar Sharma"
"BLD-100867","2025-08-07","Late","3","Unpaid","Quality Assurance & Food Safety","Omar Sharma"
"BLD-100867","2023-01-05","Sick","8","Paid","Quality Assurance & Food Safety","Omar Sharma"
"BLD-100867","2023-04-19","Unplanned","8","Unpaid","Quality Assurance & Food Safety","Omar Sharma"
"BLD-100867","2024-09-24","Unplanned","8","Paid","Quality Assurance & Food Safety","Omar Sharma"
"BLD-100867","2023-09-19","Unplanned","8","Paid","Quality Assurance & Food Safety","Omar Sharma"
"BLD-100867","2024-04-18","Sick","8","Paid","Quality Assurance & Food Safety","Omar Sharma"
"BLD-100868","2025-12-31","Unplanned","8","Unpaid","Production","Sameer Reyes"
"BLD-100868","2024-07-30","Sick","8","Paid","Production","Sameer Reyes"
"BLD-100868","2025-09-27","Sick","8","Paid","Production","Sameer Reyes"
"BLD-100868","2024-08-25","Sick","8","Paid","Production","Sameer Reyes"
"BLD-100868","2024-10-21","Unplanned","8","Unpaid","Production","Sameer Reyes"
"BLD-100868","2023-03-19","Sick","8","Paid","Production","Sameer Reyes"
"BLD-100868","2023-10-19","Unplanned","8","Unpaid","Production","Sameer Reyes"
"BLD-100868","2024-08-23","Sick","8","Paid","Production","Sameer Reyes"
"BLD-100868","2024-02-10","Sick","8","Paid","Production","Sameer Reyes"
"BLD-100868","2025-02-26","Late","2","Unpaid","Production","Sameer Reyes"
"BLD-100869","2024-07-02","Late","3","Unpaid","Procurement","Ali Kapoor"
"BLD-100869","2023-02-08","Sick","8","Paid","Procurement","Ali Kapoor"
"BLD-100869","2025-12-28","Unplanned","8","Paid","Procurement","Ali Kapoor"
"BLD-100869","2025-11-19","Sick","8","Paid","Procurement","Ali Kapoor"
"BLD-100869","2024-05-16","Sick","8","Paid","Procurement","Ali Kapoor"
"BLD-100869","2023-07-09","Sick","8","Paid","Procurement","Ali Kapoor"
"BLD-100869","2024-02-18","Sick","8","Paid","Procurement","Ali Kapoor"
"BLD-100869","2023-07-18","Sick","8","Paid","Procurement","Ali Kapoor"
"BLD-100869","2025-03-05","Sick","8","Paid","Procurement","Ali Kapoor"
"BLD-100869","2025-03-19","Sick","8","Paid","Procurement","Ali Kapoor"
"BLD-100869","2023-03-31","Sick","8","Paid","Procurement","Ali Kapoor"
"BLD-100869","2023-04-19","Unplanned","8","Paid","Procurement","Ali Kapoor"
"BLD-100869","2025-11-02","Unplanned","8","Paid","Procurement","Ali Kapoor"
"BLD-100869","2025-12-19","Other","8","Paid","Procurement","Ali Kapoor"
"BLD-100869","2025-02-08","Sick","8","Paid","Procurement","Ali Kapoor"
"BLD-100869","2023-03-08","Sick","8","Paid","Procurement","Ali Kapoor"
"BLD-100870","2024-11-20","Unplanned","8","Unpaid","Sales & Distribution","Khalid Sharma"
"BLD-100870","2023-03-23","Unplanned","8","Unpaid","Sales & Distribution","Khalid Sharma"
"BLD-100870","2024-10-19","Late","3","Unpaid","Sales & Distribution","Khalid Sharma"
"BLD-100870","2024-09-15","Late","3","Unpaid","Sales & Distribution","Khalid Sharma"
"BLD-100870","2023-10-12","Sick","8","Paid","Sales & Distribution","Khalid Sharma"
"BLD-100870","2023-07-11","Unplanned","8","Unpaid","Sales & Distribution","Khalid Sharma"
"BLD-100871","2024-02-08","Late","1","Unpaid","Engineering & Maintenance","Sanjay Baig"
"BLD-100871","2025-04-17","Sick","8","Paid","Engineering & Maintenance","Sanjay Baig"
"BLD-100871","2023-12-10","Unplanned","8","Paid","Engineering & Maintenance","Sanjay Baig"
"BLD-100871","2023-11-04","Late","3","Unpaid","Engineering & Maintenance","Sanjay Baig"
"BLD-100871","2024-03-28","Sick","8","Paid","Engineering & Maintenance","Sanjay Baig"
"BLD-100871","2025-03-04","Unplanned","8","Unpaid","Engineering & Maintenance","Sanjay Baig"
"BLD-100871","2023-01-24","Sick","8","Paid","Engineering & Maintenance","Sanjay Baig"
"BLD-100872","2024-03-15","Sick","8","Paid","Engineering & Maintenance","Ramesh Al-Sayed"
"BLD-100872","2023-08-19","Sick","8","Paid","Engineering & Maintenance","Ramesh Al-Sayed"
"BLD-100872","2023-05-27","Sick","8","Paid","Engineering & Maintenance","Ramesh Al-Sayed"
"BLD-100872","2023-09-17","Unplanned","8","Paid","Engineering & Maintenance","Ramesh Al-Sayed"
"BLD-100872","2023-12-14","Unplanned","8","Unpaid","Engineering & Maintenance","Ramesh Al-Sayed"
"BLD-100872","2023-01-11","Sick","8","Paid","Engineering & Maintenance","Ramesh Al-Sayed"
"BLD-100872","2023-04-21","Sick","8","Paid","Engineering & Maintenance","Ramesh Al-Sayed"
"BLD-100872","2024-01-09","Sick","8","Paid","Engineering & Maintenance","Ramesh Al-Sayed"
"BLD-100872","2024-02-24","Late","3","Unpaid","Engineering & Maintenance","Ramesh Al-Sayed"
"BLD-100872","2023-12-10","Late","2","Unpaid","Engineering & Maintenance","Ramesh Al-Sayed"
"BLD-100872","2023-09-07","Sick","8","Paid","Engineering & Maintenance","Ramesh Al-Sayed"
"BLD-100872","2023-02-26","Sick","8","Paid","Engineering & Maintenance","Ramesh Al-Sayed"
"BLD-100873","2023-10-12","Sick","8","Paid","Finance","Rina Malik"
"BLD-100873","2023-11-25","Sick","8","Paid","Finance","Rina Malik"
"BLD-100873","2025-09-04","Late","3","Unpaid","Finance","Rina Malik"
"BLD-100873","2025-02-05","Sick","8","Paid","Finance","Rina Malik"
"BLD-100873","2025-04-26","Unplanned","8","Unpaid","Finance","Rina Malik"
"BLD-100873","2024-05-22","Unplanned","8","Unpaid","Finance","Rina Malik"
"BLD-100873","2023-04-07","Sick","8","Paid","Finance","Rina Malik"
"BLD-100873","2025-06-14","Late","2","Unpaid","Finance","Rina Malik"
"BLD-100873","2025-08-22","Sick","8","Paid","Finance","Rina Malik"
"BLD-100873","2024-06-24","Late","1","Paid","Finance","Rina Malik"
"BLD-100873","2023-06-17","Sick","8","Paid","Finance","Rina Malik"
"BLD-100873","2023-02-06","Unplanned","8","Unpaid","Finance","Rina Malik"
"BLD-100873","2024-05-18","Unplanned","8","Unpaid","Finance","Rina Malik"
"BLD-100873","2023-08-22","Unplanned","8","Paid","Finance","Rina Malik"
"BLD-100873","2024-10-15","Sick","8","Paid","Finance","Rina Malik"
"BLD-100873","2025-01-28","Unplanned","8","Paid","Finance","Rina Malik"
"BLD-100873","2024-09-23","Unplanned","8","Paid","Finance","Rina Malik"
"BLD-100873","2023-02-15","Sick","8","Paid","Finance","Rina Malik"
"BLD-100873","2024-04-25","Sick","8","Paid","Finance","Rina Malik"
"BLD-100873","2023-05-13","Late","1","Unpaid","Finance","Rina Malik"
"BLD-100874","2023-11-26","Sick","8","Paid","Production","Sameer Cruz"
"BLD-100874","2024-06-24","Late","1","Unpaid","Production","Sameer Cruz"
"BLD-100874","2024-06-16","Sick","8","Paid","Production","Sameer Cruz"
"BLD-100874","2023-06-12","Late","3","Unpaid","Production","Sameer Cruz"
"BLD-100874","2024-12-25","Unplanned","8","Paid","Production","Sameer Cruz"
"BLD-100874","2025-10-27","Unplanned","8","Unpaid","Production","Sameer Cruz"
"BLD-100874","2023-10-17","Unplanned","8","Unpaid","Production","Sameer Cruz"
"BLD-100874","2025-07-31","Sick","8","Paid","Production","Sameer Cruz"
"BLD-100874","2023-07-30","Unplanned","8","Unpaid","Production","Sameer Cruz"
"BLD-100874","2023-09-10","Sick","8","Paid","Production","Sameer Cruz"
"BLD-100875","2024-05-01","Sick","8","Paid","R&D","Rowena Kapoor"
"BLD-100875","2024-07-24","Sick","8","Paid","R&D","Rowena Kapoor"
"BLD-100875","2023-04-25","Late","3","Paid","R&D","Rowena Kapoor"
"BLD-100875","2024-09-21","Late","3","Unpaid","R&D","Rowena Kapoor"
"BLD-100875","2023-12-13","Sick","8","Paid","R&D","Rowena Kapoor"
"BLD-100875","2024-09-29","Late","2","Paid","R&D","Rowena Kapoor"
"BLD-100875","2024-06-10","Sick","8","Paid","R&D","Rowena Kapoor"
"BLD-100875","2023-05-20","Unplanned","8","Unpaid","R&D","Rowena Kapoor"
"BLD-100875","2024-05-16","Sick","8","Paid","R&D","Rowena Kapoor"
"BLD-100875","2025-03-20","Other","8","Paid","R&D","Rowena Kapoor"
"BLD-100875","2023-11-09","Sick","8","Paid","R&D","Rowena Kapoor"
"BLD-100875","2023-11-08","Other","8","Unpaid","R&D","Rowena Kapoor"
"BLD-100875","2025-07-20","Sick","8","Paid","R&D","Rowena Kapoor"
"BLD-100875","2025-11-14","Late","2","Unpaid","R&D","Rowena Kapoor"
"BLD-100875","2024-04-01","Late","1","Unpaid","R&D","Rowena Kapoor"
"BLD-100875","2025-05-11","Sick","8","Paid","R&D","Rowena Kapoor"
"BLD-100875","2023-02-05","Sick","8","Paid","R&D","Rowena Kapoor"
"BLD-100875","2024-10-14","Sick","8","Paid","R&D","Rowena Kapoor"
"BLD-100875","2025-11-05","Unplanned","8","Paid","R&D","Rowena Kapoor"
"BLD-100875","2024-08-21","Unplanned","8","Unpaid","R&D","Rowena Kapoor"
"BLD-100876","2024-02-23","Late","1","Unpaid","Supply Chain & Logistics","Priya Mendoza"
"BLD-100876","2023-06-26","Sick","8","Paid","Supply Chain & Logistics","Priya Mendoza"
"BLD-100876","2023-04-18","Late","1","Unpaid","Supply Chain & Logistics","Priya Mendoza"
"BLD-100876","2023-12-02","Sick","8","Paid","Supply Chain & Logistics","Priya Mendoza"
"BLD-100876","2023-07-07","Other","8","Unpaid","Supply Chain & Logistics","Priya Mendoza"
"BLD-100876","2023-07-26","Sick","8","Paid","Supply Chain & Logistics","Priya Mendoza"
"BLD-100876","2024-06-06","Sick","8","Paid","Supply Chain & Logistics","Priya Mendoza"
"BLD-100876","2024-04-13","Sick","8","Paid","Supply Chain & Logistics","Priya Mendoza"
"BLD-100876","2023-04-22","Sick","8","Paid","Supply Chain & Logistics","Priya Mendoza"
"BLD-100876","2024-03-01","Unplanned","8","Unpaid","Supply Chain & Logistics","Priya Mendoza"
"BLD-100876","2023-01-01","Sick","8","Paid","Supply Chain & Logistics","Priya Mendoza"
"BLD-100876","2023-10-22","Sick","8","Paid","Supply Chain & Logistics","Priya Mendoza"
"BLD-100877","2024-07-21","Late","3","Paid","Supply Chain & Logistics","Rajesh Ibrahim"
"BLD-100877","2025-07-07","Unplanned","8","Unpaid","Supply Chain & Logistics","Rajesh Ibrahim"
"BLD-100877","2023-06-27","Unplanned","8","Unpaid","Supply Chain & Logistics","Rajesh Ibrahim"
"BLD-100877","2025-10-29","Late","2","Unpaid","Supply Chain & Logistics","Rajesh Ibrahim"
"BLD-100877","2025-12-22","Sick","8","Paid","Supply Chain & Logistics","Rajesh Ibrahim"
"BLD-100877","2024-06-30","Unplanned","8","Paid","Supply Chain & Logistics","Rajesh Ibrahim"
"BLD-100877","2025-07-03","Sick","8","Paid","Supply Chain & Logistics","Rajesh Ibrahim"
"BLD-100877","2023-01-12","Unplanned","8","Unpaid","Supply Chain & Logistics","Rajesh Ibrahim"
"BLD-100877","2024-08-29","Sick","8","Paid","Supply Chain & Logistics","Rajesh Ibrahim"
"BLD-100877","2024-06-01","Unplanned","8","Paid","Supply Chain & Logistics","Rajesh Ibrahim"
"BLD-100877","2023-08-26","Unplanned","8","Unpaid","Supply Chain & Logistics","Rajesh Ibrahim"
"BLD-100877","2024-12-17","Late","2","Paid","Supply Chain & Logistics","Rajesh Ibrahim"
"BLD-100877","2024-08-13","Unplanned","8","Unpaid","Supply Chain & Logistics","Rajesh Ibrahim"
"BLD-100877","2025-05-02","Late","1","Unpaid","Supply Chain & Logistics","Rajesh Ibrahim"
"BLD-100877","2023-08-10","Sick","8","Paid","Supply Chain & Logistics","Rajesh Ibrahim"
"BLD-100877","2023-01-26","Sick","8","Paid","Supply Chain & Logistics","Rajesh Ibrahim"
"BLD-100877","2025-12-21","Unplanned","8","Paid","Supply Chain & Logistics","Rajesh Ibrahim"
"BLD-100878","2024-12-11","Unplanned","8","Paid","R&D","Rakesh Kapoor"
"BLD-100878","2025-02-27","Late","2","Paid","R&D","Rakesh Kapoor"
"BLD-100878","2024-12-30","Sick","8","Paid","R&D","Rakesh Kapoor"
"BLD-100878","2023-04-22","Unplanned","8","Unpaid","R&D","Rakesh Kapoor"
"BLD-100879","2024-02-15","Unplanned","8","Unpaid","Corporate & Executive Office","Manoj Pereira"
"BLD-100879","2024-09-28","Sick","8","Paid","Corporate & Executive Office","Manoj Pereira"
"BLD-100879","2023-01-21","Sick","8","Paid","Corporate & Executive Office","Manoj Pereira"
"BLD-100879","2023-10-29","Late","1","Unpaid","Corporate & Executive Office","Manoj Pereira"
"BLD-100879","2023-11-02","Sick","8","Paid","Corporate & Executive Office","Manoj Pereira"
"BLD-100879","2023-05-01","Sick","8","Paid","Corporate & Executive Office","Manoj Pereira"
"BLD-100879","2023-05-16","Late","3","Paid","Corporate & Executive Office","Manoj Pereira"
"BLD-100879","2023-02-22","Other","8","Unpaid","Corporate & Executive Office","Manoj Pereira"
"BLD-100879","2023-12-16","Late","2","Paid","Corporate & Executive Office","Manoj Pereira"
"BLD-100879","2023-10-28","Unplanned","8","Paid","Corporate & Executive Office","Manoj Pereira"
"BLD-100879","2023-08-30","Late","3","Paid","Corporate & Executive Office","Manoj Pereira"
"BLD-100879","2023-10-06","Late","2","Unpaid","Corporate & Executive Office","Manoj Pereira"
"BLD-100879","2024-10-16","Late","2","Paid","Corporate & Executive Office","Manoj Pereira"
"BLD-100880","2024-07-17","Unplanned","8","Unpaid","IT & Digital","Amina Fernandes"
"BLD-100880","2023-06-17","Unplanned","8","Paid","IT & Digital","Amina Fernandes"
"BLD-100880","2023-01-10","Late","3","Paid","IT & Digital","Amina Fernandes"
"BLD-100880","2025-10-03","Late","1","Unpaid","IT & Digital","Amina Fernandes"
"BLD-100880","2024-08-21","Late","2","Paid","IT & Digital","Amina Fernandes"
"BLD-100880","2025-06-11","Unplanned","8","Paid","IT & Digital","Amina Fernandes"
"BLD-100880","2025-06-07","Other","8","Unpaid","IT & Digital","Amina Fernandes"
"BLD-100880","2023-03-30","Late","1","Unpaid","IT & Digital","Amina Fernandes"
"BLD-100880","2025-12-18","Sick","8","Paid","IT & Digital","Amina Fernandes"
"BLD-100880","2025-05-27","Sick","8","Paid","IT & Digital","Amina Fernandes"
"BLD-100880","2024-07-24","Late","3","Paid","IT & Digital","Amina Fernandes"
"BLD-100880","2024-02-12","Sick","8","Paid","IT & Digital","Amina Fernandes"
"BLD-100880","2024-05-20","Unplanned","8","Unpaid","IT & Digital","Amina Fernandes"
"BLD-100880","2025-09-12","Unplanned","8","Unpaid","IT & Digital","Amina Fernandes"
"BLD-100880","2023-01-21","Unplanned","8","Unpaid","IT & Digital","Amina Fernandes"
"BLD-100880","2023-05-20","Sick","8","Paid","IT & Digital","Amina Fernandes"
"BLD-100880","2023-05-28","Unplanned","8","Unpaid","IT & Digital","Amina Fernandes"
"BLD-100880","2023-05-05","Other","8","Paid","IT & Digital","Amina Fernandes"
